unix_time,cur_time,imu_ax,imu_ay,imu_az,imu_gx,imu_gy,imu_gz,imu_mx,imu_my,imu_mz,imu_T,mag_x,mag_y,mag_z,temp,enviro_t,enviro_p,enviro_h,,,,,,,,,,,
1739394695,11:19.4,-457,514,4036,816,89,-100,249,-165,474,11.88,1145,-1078,3206,4093,1.71,980.49,49.947,2,104,48,34,73,69,119,135,25,21,20
1739394695,11:19.5,-891,1676,3912,1139,68,-67,238,-154,468,12.02,1129,-951,3244,4093,1.71,980.49,49.965,2,99,37,34,73,82,126,138,26,20,20
1739394695,11:19.6,-604,829,4313,1380,-965,42,227,-137,472,11.88,1007,-743,3297,4093,1.71,980.5,49.971,2,116,38,34,58,87,118,102,26,20,20
1739394695,11:19.7,-349,1004,4188,1446,-710,188,220,-115,478,11.88,928,-589,3330,4093,1.71,980.49,49.977,3,74,53,32,75,68,107,130,27,22,21
1739394695,11:20.0,78,2148,3657,1563,-29,560,213,-19,473,11.64,850,501,3279,4093,1.69,980.49,49.983,3,90,54,19,45,87,100,119,33,25,22
1739394695,11:20.1,-353,3177,3305,1948,388,618,213,3,463,11.69,816,802,3210,4093,1.68,980.5,49.983,2,110,49,23,48,95,93,101,35,27,24
1739394695,11:20.1,-378,2957,2901,2227,671,503,211,39,449,11.54,862,1024,3107,4093,1.68,980.5,50.007,2,117,58,14,49,102,95,95,37,29,26
1739394695,11:20.2,-296,2965,2757,633,586,-148,228,47,444,11.74,936,1237,3016,4093,1.68,980.5,50.001,3,114,40,16,54,105,90,91,39,29,27
1739394695,11:20.3,-313,3325,2627,1844,683,252,227,63,433,11.69,987,1393,2921,4093,1.68,980.5,50.007,3,105,48,18,54,103,87,91,45,35,29
1739394695,11:20.4,-87,2718,2735,2999,1465,139,244,96,402,11.5,1141,1767,2639,4093,1.68,980.5,50.019,3,110,47,21,50,119,80,84,50,40,32
1739394695,11:20.4,-118,3332,2262,2973,835,335,249,124,380,11.5,1204,2024,2422,4093,1.68,980.51,50.025,3,100,56,20,54,121,66,78,53,43,37
1739394696,11:20.5,-329,4234,1594,1222,265,-112,249,132,365,12.02,1244,2211,2224,4093,1.69,980.5,50.025,3,79,60,14,68,127,70,78,57,46,38
1739394696,11:20.6,-304,4167,1371,1824,703,-44,251,147,343,11.64,1296,2339,2074,4093,1.69,980.49,50.031,3,93,44,18,54,124,58,61,62,50,44
1739394696,11:20.6,-185,3847,1132,1965,691,88,259,170,324,11.83,1351,2545,1771,4093,1.69,980.49,50.037,3,79,55,9,50,124,62,61,67,55,47
1739394696,11:21.0,-501,3907,-254,1925,347,82,280,202,211,11.83,1546,2961,597,4092.9375,1.67,980.48,50.067,2,117,40,15,48,129,34,55,90,79,68
1739394696,11:21.1,-540,4455,-661,1976,839,-181,280,205,182,11.64,1608,2989,257,4093,1.67,980.49,50.085,3,88,47,25,47,124,35,51,96,85,73
1739394696,11:21.1,-340,3877,-652,1490,635,-501,287,202,165,11.64,1641,2994,88,4093,1.66,980.49,50.069,2,94,51,24,50,126,27,27,102,90,79
1739394696,11:21.2,-790,3744,-1218,2300,526,-97,290,205,136,11.64,1679,2971,-276,4093,1.66,980.5,50.081,3,107,52,20,52,127,21,20,108,95,86
1739394696,11:21.3,-399,3582,-1212,2036,635,-605,297,192,100,11.83,1725,2917,-513,4093,1.66,980.49,50.081,3,106,43,14,48,126,33,51,110,101,88
1739394696,11:21.4,-868,4048,-1717,1328,-374,81,293,188,94,11.54,1739,2905,-685,4093,1.66,980.49,50.093,3,92,44,17,61,113,25,22,115,103,94
1739394696,11:21.4,-447,3253,-1653,1439,166,294,296,185,75,11.5,1692,2888,-834,4093,1.67,980.48,50.092,3,79,49,15,56,108,26,18,117,108,96
1739394697,11:21.5,-639,4017,-2485,1501,636,285,287,187,61,11.83,1655,2840,-1070,4093,1.67,980.48,50.113,3,80,42,27,49,104,29,24,124,112,102
1739394697,11:21.6,-486,3428,-2388,1764,375,232,282,187,35,11.88,1613,2798,-1266,4093,1.68,980.5,50.107,3,96,57,24,46,106,22,17,127,116,107
1739394697,11:21.6,-763,3738,-2470,1506,483,40,275,179,20,11.64,1571,2723,-1508,4093,1.68,980.5,50.119,3,104,42,21,44,93,19,20,132,121,110
1739394697,11:22.0,205,2507,-3413,1474,-683,951,265,141,-44,11.3,1372,2363,-2278,4093,1.68,980.5,50.125,3,114,65,28,41,81,7,27,147,136,129
1739394697,11:22.1,-91,1452,-3272,1648,-437,2512,241,127,-60,11.69,1114,2316,-2407,4093,1.68,980.5,50.144,2,87,60,27,27,79,16,16,151,138,134
1739394697,11:22.1,-847,2075,-3125,2042,-36,2573,219,127,-82,11.88,932,2244,-2616,4093,1.68,980.5,50.156,2,110,53,37,32,66,23,16,154,141,137
1739394697,11:22.2,114,1683,-3582,1663,299,2364,193,128,-93,11.83,613,2117,-2751,4093,1.69,980.49,50.156,3,87,71,33,35,62,31,16,157,143,142
1739394697,11:22.3,34,1670,-3479,2182,571,2533,170,112,-118,11.64,361,1972,-3007,4093,1.69,980.48,50.162,3,111,60,36,35,52,16,18,161,144,145
1739394697,11:22.4,361,1563,-3873,2473,-53,2069,155,89,-130,11.74,203,1686,-3306,4093,1.7,980.49,50.156,3,73,62,53,30,50,12,10,161,147,149
1739394697,11:22.4,1162,1330,-4260,1378,457,821,143,63,-147,11.83,86,1577,-3345,4093,1.71,980.49,50.168,3,109,58,57,26,50,15,18,161,149,152
1739394698,11:22.5,346,328,-3799,1398,242,822,132,47,-156,11.69,-26,1307,-3497,4093,1.71,980.48,50.186,2,83,64,44,31,41,19,13,162,148,153
1739394698,11:22.6,240,-196,-3859,1881,353,1707,125,28,-162,11.88,-97,1138,-3603,4093,1.71,980.51,50.186,3,113,61,52,21,33,16,19,161,148,155
1739394698,11:22.6,3927,-1579,-4623,1287,52,1092,119,14,-163,11.54,-213,963,-3678,4093,1.72,980.51,50.202,2,88,65,50,35,42,14,22,161,148,155
1739394698,11:23.0,1111,-1621,-3471,1330,1014,464,87,-64,-194,11.64,-563,153,-3907,4092.9375,1.7,980.5,50.204,3,106,60,70,30,31,0,19,153,143,154
1739394698,11:23.1,1316,-1025,-3552,2065,-160,654,76,-84,-186,11.88,-585,-78,-3951,4092.9375,1.69,980.49,50.216,3,107,68,72,35,17,17,18,148,142,152
1739394698,11:23.1,478,-1838,-3630,1908,-285,-167,88,-112,-198,11.69,-523,-385,-3998,4092.9375,1.69,980.5,50.222,2,85,72,90,38,28,15,26,145,137,151
1739394698,11:23.2,788,-1658,-3805,1777,485,-863,85,-133,-187,11.54,-561,-584,-4008,4092.9375,1.69,980.51,50.222,2,86,63,84,38,26,12,14,139,134,147
1739394698,11:23.3,382,-1848,-3503,1243,381,-808,75,-151,-187,11.64,-645,-861,-3983,4092.9375,1.69,980.51,50.234,2,95,67,87,37,24,29,22,136,130,146
1739394698,11:23.4,1327,-1747,-2958,1139,-287,-74,83,-163,-181,11.69,-653,-975,-3969,4092.9375,1.69,980.51,50.24,3,83,68,91,36,29,17,21,131,126,141
1739394698,11:23.4,1522,-2271,-2884,2974,-1456,625,91,-206,-176,11.69,-489,-1437,-3913,4092.9375,1.69,980.5,50.246,3,77,70,94,41,15,36,39,121,119,134
1739394699,11:23.5,472,-3933,-2533,2616,-1613,747,116,-244,-162,11.45,-471,-1783,-3847,4092.9375,1.7,980.53,50.246,3,82,69,93,44,4,20,16,113,114,128
1739394699,11:23.6,812,-3113,-2651,2014,262,367,123,-262,-164,11.83,-193,-2059,-3738,4092.9375,1.7,980.52,50.258,3,109,66,103,41,6,23,21,108,109,123
1739394699,11:23.6,714,-3116,-2524,1987,-1018,1272,132,-283,-148,11.69,-10,-2223,-3634,4092.9375,1.7,980.52,50.258,3,103,42,104,55,14,27,27,102,101,111
1739394699,11:24.0,229,-3670,-1309,2132,373,431,171,-368,-83,11.45,467,-3188,-2901,4092.9375,1.69,980.51,50.282,3,74,44,126,60,11,42,53,69,72,80
1739394699,11:24.1,-379,-4244,-823,2107,-306,1153,198,-380,-54,11.5,712,-3416,-2606,4092.9375,1.68,980.52,50.294,2,87,44,127,75,23,44,56,62,64,69
1739394699,11:24.2,-683,-3820,-626,1304,209,474,203,-401,-32,11.5,798,-3595,-2304,4092.9375,1.67,980.5,50.3,3,94,40,133,70,22,47,54,57,59,63
1739394699,11:24.3,-1336,-5739,457,1088,360,571,209,-410,-16,11.5,843,-3707,-2175,4092.9375,1.67,980.5,50.306,2,108,28,137,77,26,61,60,54,58,60
1739394699,11:24.4,-761,-3075,-321,1466,158,369,207,-427,7,11.54,867,-3789,-1948,4092.9375,1.67,980.5,50.312,3,97,29,121,65,19,62,64,48,51,54
1739394700,11:24.5,-858,-3866,280,2139,508,-193,211,-426,39,11.3,832,-3971,-1499,4092.9375,1.68,980.52,50.319,3,107,32,132,67,16,60,59,43,45,48
1739394700,11:24.6,-772,-3677,774,1983,320,-466,201,-449,76,11.5,754,-4108,-1122,4092.9375,1.68,980.52,50.337,3,82,37,135,62,29,56,59,38,41,46
1739394700,11:24.7,-942,-3524,1296,1019,1107,-71,201,-441,95,11.54,683,-4130,-976,4092.9375,1.68,980.52,50.337,3,111,27,126,69,18,68,77,35,36,41
1739394700,11:24.8,-667,-3817,1533,2075,998,-775,188,-452,122,11.5,527,-4182,-627,4092.9375,1.68,980.52,50.343,3,87,31,122,73,37,84,72,32,34,38
1739394700,11:24.9,-856,-3600,1636,2301,1459,-240,176,-454,158,11.45,502,-4213,-284,4092.9375,1.68,980.52,50.355,2,104,32,108,68,7,75,84,28,30,32
1739394700,11:25.1,-415,-3414,2349,3688,835,-873,171,-452,211,11.45,384,-4134,387,4092.9375,1.68,980.52,50.355,3,115,28,101,74,29,81,86,24,24,26
1739394700,11:25.2,-535,-3026,3283,2987,777,-803,165,-425,273,11.54,309,-3930,1050,4092.9375,1.69,980.52,50.373,3,100,31,106,75,31,102,114,23,21,24
1739394700,11:25.3,-936,-1824,3299,3072,1306,-311,166,-408,313,11.3,373,-3616,1639,4092.9375,1.69,980.53,50.367,3,106,21,80,68,14,120,114,23,19,21
1739394700,11:25.4,-891,-2125,3798,3761,318,-812,161,-368,376,11.54,320,-3244,2121,4092.9375,1.69,980.53,50.389,3,93,35,73,68,39,119,126,23,21,20
1739394701,11:25.5,-763,-1040,4045,4722,81,-1224,164,-306,425,11.54,240,-2519,2742,4093,1.69,980.53,50.401,2,107,35,62,81,55,111,131,26,21,21
1739394701,11:25.6,-617,-642,4328,3988,-53,-795,156,-230,458,11.54,150,-1698,3180,4093,1.69,980.52,50.401,3,108,29,39,71,73,132,126,25,22,21
1739394701,11:25.7,-753,386,4204,3000,12,-109,155,-173,484,11.54,112,-1192,3318,4093,1.69,980.51,50.413,3,120,20,38,65,69,110,128,27,22,22
1739394701,11:25.8,-797,1658,4146,4293,-671,-282,135,-94,494,11.5,-23,-287,3415,4092.9375,1.68,980.51,50.431,2,112,19,22,80,87,122,124,31,24,25
1739394701,11:25.9,-845,1350,3760,3700,-562,-159,137,-29,478,11.3,-124,581,3284,4092.9375,1.68,980.52,50.419,3,103,28,18,81,102,105,124,36,27,25
1739394701,11:26.0,-829,3043,3132,2860,89,-32,132,26,456,11.54,-113,1046,3156,4092.9375,1.68,980.51,50.425,3,98,20,18,74,114,90,77,40,32,29
1739394701,11:26.1,-509,3176,2566,3363,44,-215,130,86,428,11.3,-138,1703,2818,4092.9375,1.68,980.52,50.437,3,139,22,21,45,114,74,84,48,39,33
1739394701,11:26.2,-623,3838,2008,3065,36,102,130,122,394,11.5,-168,2242,2395,4092.9375,1.68,980.51,50.437,2,93,16,16,51,113,63,73,57,48,39
1739394701,11:26.3,-442,3800,1373,2901,-12,109,129,169,354,11.5,-181,2581,1992,4092.9375,1.67,980.49,50.461,2,112,12,20,45,124,65,75,65,55,45
1739394701,11:26.4,-292,3695,806,2552,-182,-63,122,192,311,11.54,-198,2893,1545,4092.9375,1.67,980.5,50.455,3,94,14,14,47,137,63,66,74,62,49
1739394702,11:26.5,-241,4108,204,1450,-301,34,120,211,278,11.54,-233,3044,1188,4092.9375,1.66,980.5,50.465,2,80,17,26,32,128,38,61,79,67,56
1739394702,11:26.6,-191,3628,10,2099,58,323,108,221,242,11.64,-319,3147,859,4092.9375,1.66,980.51,50.481,2,104,7,14,24,122,37,52,83,73,62
1739394702,11:26.7,86,3972,-454,1481,387,268,99,225,219,11.45,-355,3206,633,4092.9375,1.66,980.49,50.475,3,80,19,14,13,125,35,50,87,76,66
1739394702,11:26.8,-604,4112,-707,1375,529,477,112,233,204,11.64,-416,3241,471,4092.9375,1.66,980.49,50.487,3,116,8,16,14,127,37,56,92,79,69
1739394702,11:26.9,-419,3436,-921,1491,305,196,111,229,186,11.3,-407,3247,250,4092.9375,1.66,980.48,50.487,3,123,8,23,13,126,35,43,95,83,73
1739394702,11:26.9,166,3655,-1428,1625,742,246,96,229,167,11.45,-512,3297,59,4092.9375,1.66,980.48,50.481,3,102,11,17,7,120,18,22,99,86,77
1739394702,11:27.1,-45,3776,-1395,1506,-496,402,91,219,138,11.5,-566,3238,-291,4092.9375,1.65,980.49,50.493,3,94,21,20,17,120,25,19,107,94,85
1739394702,11:27.2,-457,2627,-1614,1032,-79,814,75,230,110,11.35,-707,3186,-507,4092.9375,1.65,980.5,50.493,3,70,20,13,4,107,20,18,110,94,86
1739394702,11:27.2,-1,3659,-1732,553,643,877,74,226,113,11.21,-809,3162,-577,4092.9375,1.65,980.5,50.511,2,99,21,20,9,119,27,30,110,94,87
1739394702,11:27.3,536,4342,-1602,431,22,1114,44,213,108,11.54,-1003,3175,-664,4092.9375,1.65,980.49,50.511,3,110,42,21,1,104,22,22,111,97,90
1739394702,11:27.4,261,3835,-2121,1035,512,408,41,213,94,11.45,-1045,3095,-712,4092.9375,1.66,980.48,50.511,3,94,45,29,11,116,26,13,115,99,92
1739394703,11:27.5,517,2819,-1813,632,241,555,40,212,90,11.16,-1142,3067,-873,4092.9375,1.66,980.48,50.517,3,82,51,18,3,104,29,17,117,100,95
1739394703,11:27.5,31,2458,-1893,1209,1090,179,35,202,85,11.5,-1231,3019,-951,4092.9375,1.66,980.51,50.535,3,109,64,24,2,103,32,56,118,100,95
1739394703,11:27.6,569,3664,-2129,570,760,562,20,199,85,11.54,-1309,2981,-921,4092.9375,1.66,980.51,50.535,3,128,55,20,0,106,18,14,121,101,98
1739394703,11:27.7,673,3390,-2361,1417,899,-955,25,199,81,11.5,-1277,2970,-994,4092.9375,1.66,980.51,50.535,3,81,63,31,2,90,24,17,124,105,101
1739394703,11:27.8,937,3498,-2499,1606,1051,-1616,40,212,56,11.54,-1112,3021,-1190,4092.9375,1.66,980.49,50.547,3,134,65,20,11,91,28,13,127,110,106
1739394703,11:28.1,-98,1989,-3117,-11,-530,-153,97,192,3,11.54,-417,2913,-1797,4093,1.64,980.49,50.551,2,85,56,23,3,99,18,25,138,123,117
1739394703,11:28.2,1585,2698,-2503,913,125,-131,97,194,-3,11.35,-396,2869,-1888,4093,1.63,980.5,50.569,2,93,61,20,3,85,12,15,138,124,118
1739394703,11:28.3,286,2827,-3418,821,-276,-540,106,191,-12,11.5,-300,2845,-1943,4093,1.62,980.49,50.558,3,107,60,28,6,85,3,10,142,125,120
1739394703,11:28.3,908,2795,-2626,617,-620,-1092,128,180,-16,11.54,-105,2787,-2017,4093,1.62,980.5,50.57,3,117,57,31,9,94,14,21,142,130,121
1739394703,11:28.4,64,2549,-3063,1309,-1050,-1466,146,174,-32,11.5,64,2773,-2173,4093,1.61,980.5,50.576,3,99,57,43,16,84,15,26,142,132,125
1739394704,11:28.5,-1940,2176,-4399,890,-1213,-354,151,169,-47,11.16,207,2671,-2303,4093,1.61,980.5,50.57,3,92,45,38,0,88,21,10,145,134,126
1739394704,11:28.5,-595,1889,-3776,1091,650,108,156,166,-54,11.45,207,2558,-2352,4093,1.61,980.5,50.564,3,128,52,39,9,82,18,10,150,139,133
1739394704,11:28.6,221,2945,-3895,4172,-274,2154,139,133,-83,11.35,19,2192,-2854,4093,1.62,980.5,50.588,3,77,50,42,4,67,24,11,157,148,145
1739394704,11:28.7,-409,2266,-3299,5388,337,3198,117,82,-127,11.45,-203,1707,-3270,4093,1.62,980.5,50.588,3,101,51,60,14,53,25,12,161,153,153
1739394704,11:28.8,-227,-467,-3421,5004,1238,2925,82,8,-161,11.54,-553,838,-3676,4093,1.62,980.5,50.588,3,126,57,67,21,37,15,24,159,152,159
1739394704,11:29.1,83,-2840,-3067,3870,643,732,61,-252,-150,11.5,-910,-1960,-3667,4093,1.61,980.52,50.613,3,88,43,95,58,24,21,25,121,124,134
1739394704,11:29.2,-264,-2641,-2545,3548,-72,585,56,-287,-128,11.11,-853,-2338,-3536,4093,1.6,980.47,50.636,3,98,51,119,66,27,29,30,108,113,123
1739394704,11:29.3,-127,-3662,-2154,3526,255,672,67,-334,-102,11.45,-830,-2825,-3228,4093.0625,1.6,980.47,50.631,3,111,54,119,65,28,37,42,98,103,113
1739394704,11:29.3,-304,-4017,-1899,2674,-181,349,59,-361,-89,11.35,-737,-3115,-2986,4093.0625,1.6,980.47,50.643,3,113,44,124,60,22,35,53,89,95,105
1739394704,11:29.4,-756,-3975,-1478,2249,-337,257,72,-378,-64,11.45,-694,-3359,-2743,4093.0625,1.6,980.52,50.643,3,96,41,118,59,21,23,34,82,88,98
1739394705,11:29.5,-64,-4315,-1300,1731,-283,157,71,-399,-53,11.16,-606,-3494,-2590,4093.0625,1.61,980.51,50.643,2,123,38,135,69,17,32,47,75,82,92
1739394705,11:29.5,-129,-4158,-1010,1451,-301,467,77,-401,-25,11.35,-568,-3609,-2428,4093.0625,1.61,980.5,50.637,3,86,35,113,64,34,45,48,69,76,85
1739394705,11:29.6,-771,-4459,-387,1560,-627,412,88,-415,-16,11.69,-447,-3794,-2235,4093.0625,1.62,980.5,50.655,3,93,44,121,59,18,33,50,65,71,81
1739394705,11:29.7,-971,-4130,-415,1202,204,145,92,-426,-1,11.45,-427,-3856,-2059,4093.0625,1.62,980.53,50.667,3,91,35,131,70,24,47,53,62,67,78
1739394705,11:29.8,-177,-3656,-414,1378,416,258,90,-439,18,11.35,-408,-3971,-1944,4093.0625,1.62,980.52,50.649,3,105,35,124,69,11,56,22,53,62,70
1739394705,11:30.1,-347,-4306,1014,1186,159,-1039,75,-452,102,11.5,-664,-4167,-977,4093.0625,1.61,980.51,50.677,3,123,49,119,62,32,56,53,38,39,47
1739394705,11:30.2,0,-4026,795,1773,-369,-852,65,-452,115,11.3,-728,-4200,-802,4093.0625,1.61,980.52,50.677,2,106,48,126,69,17,65,80,35,36,44
1739394705,11:30.2,-451,-4541,1358,1482,-441,-1275,59,-458,135,11.35,-894,-4172,-558,4093.0625,1.61,980.52,50.683,3,114,38,126,62,33,68,70,33,37,40
1739394705,11:30.3,-647,-3772,1341,1968,-410,-586,38,-446,161,11.45,-1018,-4122,-416,4093.0625,1.61,980.52,50.695,2,83,41,119,58,16,68,80,32,33,38
1739394705,11:30.4,244,-3938,1714,1636,-752,-1434,33,-439,178,11.54,-1179,-4079,-145,4093.0625,1.62,980.51,50.701,2,88,62,115,57,15,69,87,31,29,37
1739394706,11:30.5,207,-3921,2322,1472,-954,-1192,20,-436,194,11.5,-1366,-3981,-47,4093.0625,1.62,980.53,50.713,3,103,58,118,67,27,66,86,30,27,34
1739394706,11:30.5,745,-3563,2236,1674,-725,570,12,-427,210,11.64,-1372,-3958,198,4093.0625,1.62,980.52,50.701,3,80,53,128,46,28,85,87,27,25,31
1739394706,11:30.6,-183,-3489,2488,2277,-413,886,23,-434,233,11.3,-1266,-3948,374,4093.0625,1.63,980.51,50.724,3,110,50,112,60,19,97,111,24,22,26
1739394706,11:30.7,460,-3410,3296,2828,-464,1544,43,-424,257,11.45,-1053,-3896,820,4093.0625,1.63,980.5,50.718,3,119,59,115,58,26,97,112,22,20,22
1739394706,11:30.8,-1030,-4812,2874,1658,-371,485,49,-420,285,11.02,-936,-3815,1015,4093.0625,1.64,980.49,50.73,3,83,57,104,63,41,93,97,22,20,22
1739394706,11:31.1,-499,-1165,3858,2906,525,1903,106,-341,402,11.3,-279,-2985,2371,4093.0625,1.62,980.52,50.744,3,113,47,68,79,40,116,123,24,17,16
1739394706,11:31.2,-568,-1443,4445,2313,1441,1063,130,-320,421,11.5,-91,-2742,2573,4093.125,1.62,980.5,50.738,2,95,42,67,63,50,114,118,23,19,17
1739394706,11:31.3,-814,-840,3915,1821,500,570,139,-299,429,11.45,71,-2531,2760,4093.125,1.61,980.51,50.75,3,117,48,58,69,55,123,135,24,19,18
1739394706,11:31.3,-1176,-384,4236,1326,291,371,160,-275,443,11.54,65,-2370,2829,4093.125,1.61,980.5,50.756,2,86,50,61,68,44,123,140,24,18,17
1739394706,11:31.4,-824,177,4037,903,298,272,148,-259,445,11.35,169,-2167,2920,4093.125,1.61,980.5,50.762,3,91,40,51,84,46,115,134,24,19,18
1739394707,11:31.5,8,186,4070,2400,87,12,151,-248,461,11.35,184,-1960,3107,4093.125,1.61,980.51,50.774,3,134,55,38,67,74,122,133,25,20,18
1739394707,11:31.5,-1027,604,4350,3463,-972,-307,141,-210,478,11.21,41,-1433,3268,4093.125,1.62,980.5,50.78,3,102,43,37,64,63,122,133,26,21,19
1739394707,11:31.6,-580,704,4384,3857,-512,-504,128,-157,481,11.5,-37,-977,3355,4093.125,1.62,980.5,50.768,3,76,36,41,73,86,116,124,28,21,22
1739394707,11:31.7,-434,1743,4003,3839,-58,-895,129,-85,485,11.3,-84,-111,3401,4093.125,1.62,980.5,50.792,3,90,41,23,65,88,107,123,31,25,24
1739394707,11:31.8,-672,1709,3744,3690,-957,-1136,120,-17,472,11.16,-220,578,3287,4093.125,1.61,980.5,50.792,2,109,47,24,70,100,111,123,36,27,26
1739394707,11:32.1,-685,3303,1604,3429,-1175,250,74,175,351,11.5,-612,2491,1999,4093.125,1.6,980.46,50.81,3,106,39,19,60,118,69,78,57,47,42
1739394707,11:32.2,-695,3956,1258,2521,-840,106,76,191,314,11.45,-721,2703,1638,4093.125,1.59,980.46,50.817,3,101,46,11,48,120,70,73,62,52,45
1739394707,11:32.3,-299,4223,827,2135,-552,-17,65,194,286,11.5,-816,2870,1360,4093.125,1.59,980.47,50.823,3,95,40,21,51,137,64,69,67,55,46
1739394707,11:32.3,-158,4231,520,1625,-400,438,65,207,265,11.35,-857,2950,1089,4093.125,1.59,980.47,50.835,3,71,39,29,39,136,49,56,69,60,51
1739394707,11:32.4,-151,4261,175,1760,26,402,62,212,250,11.3,-916,2980,951,4093.125,1.59,980.47,50.835,3,107,46,19,16,133,54,51,75,64,55
1739394708,11:32.5,-404,4342,-108,2000,-29,289,50,217,224,11.45,-971,3091,607,4093.125,1.59,980.47,50.835,2,104,40,16,18,128,37,60,81,68,59
1739394708,11:32.5,-325,3981,-368,1799,143,579,53,212,209,11.69,-1104,3118,421,4093.0625,1.59,980.47,50.848,3,127,41,28,1,132,38,50,84,72,63
1739394708,11:32.6,529,3566,-390,1411,457,514,46,213,179,11.3,-1105,3066,224,4093.0625,1.59,980.47,50.86,2,91,55,18,19,124,39,54,89,73,66
1739394708,11:32.7,298,3901,-903,1273,274,648,29,203,176,11.35,-1261,3076,-30,4093.0625,1.59,980.47,50.854,3,74,47,23,9,131,36,46,93,77,69
1739394708,11:32.8,0,3928,-1197,1612,410,460,22,211,159,11.16,-1301,3046,-116,4093.0625,1.59,980.46,50.866,3,97,46,26,4,121,32,42,97,78,74
1739394708,11:33.1,860,3870,-1801,1602,247,394,-9,191,94,11.45,-1749,2807,-848,4093.0625,1.58,980.47,50.878,3,125,56,24,2,123,25,24,114,96,90
1739394708,11:33.2,1186,3228,-1620,2043,-1004,154,-11,174,64,11.21,-1696,2739,-1183,4093.0625,1.56,980.46,50.879,3,97,57,33,14,109,21,16,119,102,97
1739394708,11:33.2,120,3502,-2567,2137,-458,-302,-12,173,36,11.3,-1679,2672,-1417,4093.0625,1.56,980.46,50.869,3,94,45,27,7,106,22,16,125,106,103
1739394708,11:33.3,18,3113,-2651,1542,-382,-523,-3,169,18,11.5,-1616,2615,-1656,4093.0625,1.55,980.47,50.883,3,87,56,22,9,106,16,12,128,111,104
1739394708,11:33.4,977,2342,-2857,759,627,764,-14,157,4,11.5,-1658,2559,-1752,4093.0625,1.55,980.48,50.889,3,108,54,31,17,95,22,16,131,111,108
1739394709,11:33.5,1164,2852,-2734,575,832,531,-19,152,9,11.16,-1779,2452,-1808,4093.0625,1.55,980.48,50.883,2,101,61,23,12,98,14,17,132,113,110
1739394709,11:33.5,377,2379,-3030,821,156,319,-29,147,-2,11.54,-1808,2354,-1867,4093.0625,1.55,980.46,50.889,2,115,58,25,0,99,24,12,134,116,112
1739394709,11:33.6,193,1597,-3007,1389,877,-1767,-17,145,-12,11.02,-1723,2392,-1968,4093.0625,1.55,980.47,50.907,2,103,60,27,17,102,19,15,137,116,115
1739394709,11:33.7,1039,2374,-2784,470,1079,-467,-13,143,-6,11.3,-1642,2410,-1966,4093.0625,1.55,980.46,50.901,3,98,48,24,5,93,15,37,139,117,117
1739394709,11:33.8,1479,2927,-2841,1043,716,-952,-13,143,-8,11.21,-1619,2362,-2011,4093.0625,1.54,980.45,50.913,3,102,57,34,7,89,14,25,141,121,121
1739394709,11:34.1,704,2036,-3600,314,10,126,34,117,-82,11.02,-1157,2104,-2719,4093.0625,1.53,980.48,50.92,3,74,28,42,19,72,20,18,152,135,134
1739394709,11:34.2,160,936,-3797,682,-680,-301,39,106,-82,11.21,-1060,1990,-2791,4093.125,1.52,980.47,50.933,2,99,30,31,9,71,13,18,153,136,135
1739394709,11:34.3,361,2309,-3846,284,-528,551,39,101,-89,10.97,-1048,1987,-2839,4093.125,1.51,980.49,50.928,3,81,21,44,9,77,12,18,155,139,136
1739394709,11:34.3,-566,716,-4011,414,-282,-298,49,99,-96,11.45,-978,1916,-2950,4093.125,1.51,980.49,50.922,3,116,34,32,7,80,13,18,154,139,138
1739394709,11:34.4,155,1593,-4099,754,-117,-404,51,91,-101,11.3,-957,1877,-2979,4093.125,1.51,980.49,50.94,2,78,33,35,8,68,19,25,154,142,138
1739394710,11:34.5,500,1103,-3971,37,-460,113,58,103,-110,11.45,-913,1880,-3050,4093.125,1.51,980.49,50.934,3,95,31,36,7,67,14,22,158,142,141
1739394710,11:34.5,235,1477,-3838,1867,-496,748,56,78,-121,11.11,-868,1675,-3124,4093.125,1.51,980.48,50.946,3,89,26,47,20,60,22,20,160,147,145
1739394710,11:34.6,-389,1410,-3833,3091,-406,1891,49,40,-140,11.21,-943,1178,-3460,4093.125,1.52,980.48,50.957,3,90,35,52,34,57,17,15,162,151,151
1739394710,11:34.7,-331,1241,-4008,3343,-309,2151,44,-5,-167,11.11,-1040,787,-3641,4093.125,1.52,980.47,50.951,2,105,24,57,36,50,18,19,161,153,154
1739394710,11:34.8,-391,47,-3599,5013,-539,3143,35,-80,-170,11.11,-1049,-125,-3906,4093.125,1.52,980.47,50.957,2,110,21,68,57,26,20,15,155,151,157
1739394710,11:35.1,-634,-3051,-2887,2940,-401,1057,76,-328,-116,11.35,-562,-2829,-3267,4093.125,1.51,980.49,50.982,2,110,16,97,69,24,33,55,112,121,125
1739394710,11:35.2,-930,-3044,-2530,2660,-756,1048,96,-356,-87,11.3,-434,-3043,-3096,4093.125,1.51,980.48,50.989,2,116,15,116,66,18,28,10,103,113,120
